date,Intercept,beta1,beta2
2018-09-05,-4.463559,-0.080282519,0.039028755
2018-09-06,-4.463559,-0.080282519,0.039028755
2018-09-07,-4.48001,-0.08147394,0.040515455
2018-09-08,-4.540213,-0.085686822,0.045114031
2018-09-09,-4.517215,-0.084310546,0.043780917
2018-09-10,-4.545905,-0.085563297,0.044973091
2018-09-11,-4.581049,-0.086411151,0.04536673
2018-09-12,-4.581049,-0.086411151,0.04536673
2018-09-13,-4.581049,-0.086411151,0.04536673
2018-09-14,-4.617471,-0.086475697,0.044586575
2018-09-15,-4.66236,-0.085656497,0.042305808
2018-09-16,-4.666941,-0.085505609,0.042136875
2018-09-17,-4.555311,-0.089243351,0.049105199
2018-09-18,-4.516188,-0.087540559,0.04752118
2018-09-19,-4.516188,-0.087540559,0.04752118
2018-09-20,-4.516188,-0.087540559,0.04752118
2018-09-21,-4.533386,-0.088179059,0.048183526
2018-09-22,-4.494016,-0.08557468,0.045250058
2018-09-23,-4.469508,-0.082876541,0.041913764
2018-09-24,-4.459382,-0.081146441,0.039723291
2018-09-25,-4.476779,-0.082549607,0.041537294
2018-09-26,-4.476779,-0.082549607,0.041537294
2018-09-27,-4.476779,-0.082549607,0.041537294
2018-09-28,-4.476779,-0.082549607,0.041537294
2018-09-29,-4.476779,-0.082549607,0.041537294
2018-09-30,-4.466552,-0.080820352,0.039349242
2018-10-01,-4.432991,-0.076275905,0.033388753
2018-10-02,-4.436844,-0.076088195,0.033175874
2018-10-03,-4.436844,-0.076088195,0.033175874
2018-10-04,-4.436844,-0.076088195,0.033175874
2018-10-05,-4.454698,-0.07789052,0.035590123
2018-10-06,-4.472518,-0.079529355,0.037757686
2018-10-07,-4.538804,-0.085915088,0.045664765
2018-10-08,-4.623558,-0.08845978,0.047437316
2018-10-09,-4.623558,-0.08845978,0.047437316
2018-10-10,-4.623558,-0.08845978,0.047437316
2018-10-11,-4.623558,-0.08845978,0.047437316
2018-10-12,-4.650205,-0.088319755,0.046760245
2018-10-13,-4.588909,-0.088494844,0.048160695
2018-10-14,-4.668229,-0.088480207,0.046382024
2018-10-15,-4.712919,-0.087472799,0.044088592
2018-10-16,-4.691292,-0.088047739,0.045462631
2018-10-17,-4.691292,-0.088047739,0.045462631
2018-10-18,-4.691292,-0.088047739,0.045462631
2018-10-19,-4.787649,-0.08457781,0.038643716
2018-10-20,-4.792763,-0.084455013,0.038519404
2018-10-21,-4.726691,-0.087293455,0.043678387
2018-10-22,-4.822815,-0.083718717,0.036895195
2018-10-23,-4.839043,-0.083214602,0.036057339
2018-10-24,-4.839043,-0.083214602,0.036057339
2018-10-25,-4.839043,-0.083214602,0.036057339
2018-10-26,-4.7779,-0.085851562,0.040775385
2018-10-27,-4.712624,-0.088362613,0.045434313
2018-10-28,-4.64348,-0.089997142,0.048909414
2018-10-29,-4.69603,-0.089498902,0.04723473
2018-10-30,-4.637143,-0.090433569,0.049585219
2018-10-31,-4.637143,-0.090433569,0.049585219
2018-11-01,-4.637143,-0.090433569,0.049585219
2018-11-02,-4.728429,-0.088937529,0.045740301
2018-11-03,-4.714392,-0.089256982,0.046565489
2018-11-04,-4.681961,-0.089861185,0.048083252
2018-11-05,-4.623071,-0.090339172,0.049752935
2018-11-06,-4.643912,-0.090347931,0.04950023
2018-11-07,-4.643912,-0.090347931,0.04950023
2018-11-08,-4.643912,-0.090347931,0.04950023
2018-11-09,-4.596108,-0.089739153,0.049482019
2018-11-10,-4.558614,-0.088165293,0.047938523
2018-11-11,-4.578483,-0.088768817,0.048562156
2018-11-12,-4.49495,-0.084854027,0.043977857
2018-11-13,-4.380173,-0.075063631,0.030725286
2018-11-14,-4.380173,-0.075063631,0.030725286
2018-11-15,-4.380173,-0.075063631,0.030725286
2018-11-16,-4.375857,-0.07360561,0.028795896
2018-11-17,-4.286037,-0.060081394,0.009982711
2018-11-18,-4.390327,-0.078503079,0.03542286
2018-11-19,-4.394294,-0.078295019,0.035188146
2018-11-20,-4.372785,-0.074627082,0.030284844
2018-11-21,-4.372785,-0.074627082,0.030284844
2018-11-22,-4.372785,-0.074627082,0.030284844
2018-11-23,-4.400636,-0.078008416,0.034870531
2018-11-24,-4.31091,-0.066162514,0.018550213
2018-11-25,-4.323229,-0.067483186,0.020420312
2018-11-26,-4.359796,-0.07295412,0.02793766
2018-11-27,-4.318288,-0.065920971,0.018321018
2018-11-28,-4.318288,-0.065920971,0.018321018
2018-11-29,-4.318288,-0.065920971,0.018321018
2018-11-30,-4.347307,-0.070149423,0.024162939
2018-12-01,-4.314705,-0.064193705,0.016020343
2018-12-02,-4.271067,-0.055975024,0.004673429
2018-12-03,-4.204009,-0.043107094,-0.013272517
2018-12-04,-4.17718,-0.036740216,-0.022097883
2018-12-05,-4.17718,-0.036740216,-0.022097883
2018-12-06,-4.17718,-0.036740216,-0.022097883
2018-12-07,-4.053495,-0.012455722,-0.056234379
2018-12-08,-4.034141,-0.007168927,-0.063517746
2018-12-09,-4.037387,-0.007082755,-0.063556968
2018-12-10,-4.040638,-0.00699657,-0.063596208
2018-12-11,-4.076504,-0.01464609,-0.052875349
2018-12-12,-4.076504,-0.01464609,-0.052875349
2018-12-13,-4.076504,-0.01464609,-0.052875349
2018-12-14,-4.008281,0.00084904,-0.074390289
2018-12-15,-4.06615,-0.012257681,-0.056106404
2018-12-16,-4.058111,-0.009601319,-0.059722311
2018-12-17,-3.988145,0.006254301,-0.081683614
2018-12-18,-4.07762,-0.014613258,-0.052625184
2018-12-19,-4.07762,-0.014613258,-0.052625184
2018-12-20,-4.07762,-0.014613258,-0.052625184
2018-12-21,-4.092012,-0.016998475,-0.049229009
2018-12-22,-4.166529,-0.033108242,-0.026711956
2018-12-23,-4.180454,-0.035149675,-0.023797362
2018-12-24,-4.103494,-0.019574035,-0.045510268
2018-12-25,-4.103494,-0.019574035,-0.045510268
2018-12-26,-4.103494,-0.019574035,-0.045510268
2018-12-27,-4.103494,-0.019574035,-0.045510268
2018-12-28,-4.060021,-0.009634217,-0.059269592
2018-12-29,-3.933192,0.016417844,-0.095380164
2018-12-30,-3.731846,0.0565004,-0.149956106
2018-12-31,-3.731846,0.0565004,-0.149956106
2019-01-01,-3.731846,0.0565004,-0.149956106
2019-01-02,-3.731846,0.0565004,-0.149956106
2019-01-03,-3.731846,0.0565004,-0.149956106
2019-01-04,-3.82463,0.034277811,-0.119926592
2019-01-05,-3.84073,0.031184974,-0.115637969
2019-01-06,-3.647354,0.070650486,-0.168602761
2019-01-07,-3.705301,0.057171644,-0.150657127
2019-01-08,-3.44713,0.107295076,-0.215746244
2019-01-09,-3.44713,0.107295076,-0.215746244
2019-01-10,-3.44713,0.107295076,-0.215746244
