date,Intercept,beta1,beta2
2018-11-13,-8.880093,0.9320228,-0.9990023
2018-11-14,-8.873134,0.9318098,-0.9984179
2018-11-15,-8.866244,0.9316002,-0.9978397
2018-11-16,-8.833476,0.9303432,-0.9947788
2018-11-17,-8.476806,0.9138508,-0.965339
2018-11-18,-8.993059,0.9366662,-1.0055203
2018-11-19,-8.997745,0.937038,-1.0053538
2018-11-20,-8.889472,0.932582,-0.9966032
2018-11-21,-8.882795,0.9323902,-0.9960588
2018-11-22,-8.876243,0.9322019,-0.9955209
2018-11-23,-8.993998,0.9373748,-1.0039354
2018-11-24,-8.628296,0.92082,-0.9743496
2018-11-25,-8.675949,0.9230322,-0.977648
2018-11-26,-8.828517,0.9299508,-0.9891434
2018-11-27,-8.646636,0.9218118,-0.9739881
2018-11-28,-8.640155,0.9216002,-0.9734239
2018-11-29,-8.634084,0.9213925,-0.9728661
2018-11-30,-8.750459,0.9267998,-0.9816376
2018-12-01,-8.612094,0.9204541,-0.9698514
2018-12-02,-8.439096,0.9121673,-0.9547177
2018-12-03,-8.191232,0.8996142,-0.9321069
2018-12-04,-8.08967,0.8943223,-0.9221062
2018-12-05,-8.083573,0.8940303,-0.9214326
2018-12-06,-8.077562,0.8937422,-0.9207656
2018-12-07,-7.699106,0.8719123,-0.8827607
2018-12-08,-7.641751,0.8684831,-0.8762436
2018-12-09,-7.651332,0.8689887,-0.8764932
2018-12-10,-7.654612,0.8691246,-0.8759606
2018-12-11,-7.758728,0.8751466,-0.8855963
2018-12-12,-7.752754,0.8748053,-0.8848592
2018-12-13,-7.746576,0.8744678,-0.884129
2018-12-14,-7.546893,0.8622955,-0.8625991
2018-12-15,-7.72322,0.8727836,-0.8800512
2018-12-16,-7.698972,0.8712946,-0.8768675
2018-12-17,-7.499772,0.8589206,-0.8550361
2018-12-18,-7.770146,0.8751947,-0.8823122
2018-12-19,-7.764171,0.8748757,-0.8816167
2018-12-20,-7.758423,0.874561,-0.8809285
2018-12-21,-7.797037,0.8768137,-0.8840327
2018-12-22,-8.051943,0.8912239,-0.9083623
2018-12-23,-8.098235,0.8937508,-0.9121094
2018-12-24,-7.851548,0.8796464,-0.8871691
2018-12-25,-7.851548,0.8796464,-0.8871691
2018-12-26,-7.846061,0.8793621,-0.8865316
2018-12-27,-7.840836,0.8790828,-0.8859022
2018-12-28,-7.705404,0.8709244,-0.8711865
2018-12-29,-7.371509,0.8490635,-0.8337881
2018-12-30,-6.920378,0.8154905,-0.7778304
2018-12-31,-6.920378,0.8154905,-0.7778304
2019-01-01,-6.920378,0.8154905,-0.7778304
2019-01-02,-6.914318,0.8149869,-0.7768793
2019-01-03,-6.908394,0.8144875,-0.7759354
2019-01-04,-7.131468,0.830468,-0.8020895
2019-01-05,-7.172738,0.8332413,-0.8061369
2019-01-06,-6.76181,0.8009388,-0.7525914
2019-01-07,-6.888022,0.8103777,-0.7676048
2019-01-08,-6.390521,0.7660743,-0.695779
2019-01-09,-6.38474,0.7654223,-0.6946268
2019-01-10,-6.378804,0.7647746,-0.693482
