date,Intercept,beta1,beta2
2018-12-14,-6.368459,0.8990446,-0.901529
2018-12-15,-6.50634,0.8591934,-0.8598022
2018-12-16,-6.458002,0.8141193,-0.8047741
2018-12-17,-6.34055,0.9213909,-0.9244647
2018-12-18,-6.568625,0.8792186,-0.8835377
2018-12-19,-6.568625,0.8792186,-0.8835377
2018-12-20,-6.568625,0.8792186,-0.8835377
2018-12-21,-6.640623,0.9306028,-0.9443281
2018-12-22,-6.852604,0.8963948,-0.9119683
2018-12-23,-6.854094,0.8328891,-0.8379918
2018-12-24,-6.638068,0.8426696,-0.8413026
2018-12-25,-6.638068,0.8426696,-0.8413026
2018-12-26,-6.638068,0.8426696,-0.8413026
2018-12-27,-6.638068,0.8426696,-0.8413026
2018-12-28,-6.48497,0.7801205,-0.7616337
2018-12-29,-6.155674,0.7129698,-0.6682172
2018-12-30,-5.825455,0.8804139,-0.8541274
2018-12-31,-5.825455,0.8804139,-0.8541274
2019-01-01,-5.825455,0.8804139,-0.8541274
2019-01-02,-5.825455,0.8804139,-0.8541274
2019-01-03,-5.825455,0.8804139,-0.8541274
2019-01-04,-6.011033,0.8383692,-0.8111726
2019-01-05,-5.988295,0.7019007,-0.6465893
2019-01-06,-5.677494,0.8404493,-0.7998912
2019-01-07,-5.720364,0.6359135,-0.5539894
2019-01-08,-5.329593,0.7770253,-0.7095476
2019-01-09,-5.329593,0.7770253,-0.7095476
2019-01-10,-5.329593,0.7770253,-0.7095476
