date,Intercept,beta1,beta2
2018-09-17,-9.148383,0.21287613,-0.3086186
2018-09-18,-9.505438,0.20627525,-0.3027887
2018-09-19,-9.505438,0.20627525,-0.3027887
2018-09-20,-9.505438,0.20627525,-0.3027887
2018-09-21,-11.113597,0.19206855,-0.2986237
2018-09-22,-9.914773,0.20490869,-0.3047578
2018-09-23,-11.100546,0.19329237,-0.3002336
2018-09-24,-10.55178,0.19875744,-0.3022091
2018-09-25,-11.750995,0.18968246,-0.3021156
2018-09-26,-11.750995,0.18968246,-0.3021156
2018-09-27,-11.750995,0.18968246,-0.3021156
2018-09-28,-11.750995,0.18968246,-0.3021156
2018-09-29,-11.750995,0.18968246,-0.3021156
2018-09-30,-12.130649,0.18676898,-0.3022926
2018-10-01,-13.207013,0.17792318,-0.3037194
2018-10-02,-13.974986,0.16703853,-0.2994438
2018-10-03,-13.974986,0.16703853,-0.2994438
2018-10-04,-13.974986,0.16703853,-0.2994438
2018-10-05,-13.480932,0.1749246,-0.303049
2018-10-06,-13.579624,0.17360286,-0.3023628
2018-10-07,-13.244892,0.17796515,-0.3035406
2018-10-08,-12.441016,0.18568062,-0.3037645
2018-10-09,-12.441016,0.18568062,-0.3037645
2018-10-10,-12.441016,0.18568062,-0.3037645
2018-10-11,-12.441016,0.18568062,-0.3037645
2018-10-12,-13.081276,0.17988125,-0.3037206
2018-10-13,-14.107382,0.16588132,-0.2986357
2018-10-14,-15.386266,0.12984227,-0.2666103
2018-10-15,-14.888622,0.14817261,-0.2852652
2018-10-16,-15.86502,0.10945223,-0.2432339
2018-10-17,-15.86502,0.10945223,-0.2432339
2018-10-18,-15.86502,0.10945223,-0.2432339
2018-10-19,-16.788388,0.06455017,-0.1861984
2018-10-20,-16.306658,0.0882324,-0.2170236
2018-10-21,-16.13918,0.09767189,-0.2287403
2018-10-22,-17.576128,0.04878188,-0.1610126
2018-10-23,-16.414769,0.0836917,-0.2110771
2018-10-24,-16.414769,0.0836917,-0.2110771
2018-10-25,-16.414769,0.0836917,-0.2110771
2018-10-26,-16.492619,0.08069687,-0.2071636
2018-10-27,-17.83888,0.04816913,-0.1599739
2018-10-28,-17.180173,0.05315348,-0.1678237
2018-10-29,-17.530066,0.04927262,-0.1612296
2018-10-30,-18.634519,0.05409533,-0.1660008
2018-10-31,-18.634519,0.05409533,-0.1660008
2018-11-01,-18.634519,0.05409533,-0.1660008
2018-11-02,-19.291293,0.09046059,-0.2165169
2018-11-03,-18.441276,0.04747624,-0.1568398
2018-11-04,-18.748528,0.05591736,-0.1682701
2018-11-05,-16.612812,0.07103101,-0.1939765
2018-11-06,-18.80241,0.06162354,-0.1750453
2018-11-07,-18.80241,0.06162354,-0.1750453
2018-11-08,-18.80241,0.06162354,-0.1750453
2018-11-09,-18.074642,0.04624657,-0.1553298
2018-11-10,-18.326588,0.0471978,-0.1557752
2018-11-11,-18.568913,0.05339328,-0.1641859
2018-11-12,-18.367127,0.04736948,-0.1558828
2018-11-13,-16.114417,0.09088227,-0.2177251
2018-11-14,-16.114417,0.09088227,-0.2177251
2018-11-15,-16.114417,0.09088227,-0.2177251
2018-11-16,-17.056037,0.05084541,-0.1640339
2018-11-17,-15.840016,0.10250695,-0.2316185
2018-11-18,-16.488156,0.07246532,-0.1943205
2018-11-19,-16.055958,0.09338283,-0.2204116
2018-11-20,-16.137345,0.09027395,-0.2164916
2018-11-21,-16.137345,0.09027395,-0.2164916
2018-11-22,-16.137345,0.09027395,-0.2164916
2018-11-23,-19.682802,0.19600924,-0.3705899
2018-11-24,-17.833881,0.07059423,-0.1819848
2018-11-25,-18.768708,0.09202837,-0.2097967
2018-11-26,-18.716363,0.08915763,-0.2059917
2018-11-27,-17.226934,0.07092562,-0.1824842
2018-11-28,-17.226934,0.07092562,-0.1824842
2018-11-29,-17.226934,0.07092562,-0.1824842
2018-11-30,-17.157533,0.07125963,-0.1830236
2018-12-01,-16.462269,0.09208803,-0.2134111
2018-12-02,-15.741442,0.12298194,-0.2507728
2018-12-03,-15.690263,0.12586562,-0.2540101
2018-12-04,-15.354315,0.14009531,-0.2697657
2018-12-05,-15.354315,0.14009531,-0.2697657
2018-12-06,-15.354315,0.14009531,-0.2697657
2018-12-07,-15.225072,0.14542136,-0.2752738
2018-12-08,-16.123724,0.10907986,-0.2340747
2018-12-09,-16.680389,0.08722331,-0.2065391
2018-12-10,-15.941566,0.11761276,-0.2441001
2018-12-11,-15.468009,0.13782905,-0.2670686
2018-12-12,-15.468009,0.13782905,-0.2670686
2018-12-13,-15.468009,0.13782905,-0.2670686
2018-12-14,-15.966852,0.11762112,-0.2439539
2018-12-15,-18.306897,0.07932216,-0.1912289
2018-12-16,-18.642612,0.0889875,-0.2044515
2018-12-17,-19.122639,0.10805789,-0.2300542
2018-12-18,-18.914273,0.09648834,-0.2142685
2018-12-19,-18.914273,0.09648834,-0.2142685
2018-12-20,-18.914273,0.09648834,-0.2142685
2018-12-21,-20.056225,0.21008093,-0.3944195
2018-12-22,-20.312247,0.22768466,-0.4350402
2018-12-23,-20.313051,0.22453474,-0.4280462
2018-12-24,-20.360856,0.2270597,-0.4339812
2018-12-25,-20.360856,0.2270597,-0.4339812
2018-12-26,-20.360856,0.2270597,-0.4339812
2018-12-27,-20.360856,0.2270597,-0.4339812
2018-12-28,-20.437164,0.23230483,-0.4490106
2018-12-29,-20.429153,0.22896546,-0.4390094
2018-12-30,-17.913306,0.06565854,-0.1747921
2018-12-31,-17.913306,0.06565854,-0.1747921
2019-01-01,-17.913306,0.06565854,-0.1747921
2019-01-02,-17.913306,0.06565854,-0.1747921
2019-01-03,-17.913306,0.06565854,-0.1747921
2019-01-04,-16.666554,0.08010209,-0.1965341
2019-01-05,-16.255165,0.09632119,-0.2170149
2019-01-06,-15.716723,0.11923308,-0.2441024
2019-01-07,-16.212711,0.09910335,-0.2202376
2019-01-08,-15.137174,0.14067505,-0.2671777
2019-01-09,-15.137174,0.14067505,-0.2671777
2019-01-10,-15.137174,0.14067505,-0.2671777
