date,Intercept,beta1,beta2
2018-12-12,-56.32307949,0.203499285,-0.288165031
2018-12-13,-56.32307949,0.203499285,-0.288165031
2018-12-14,-50.381979,0.25831964,-0.351859657
2018-12-15,-54.03646676,0.222403913,-0.311080492
2018-12-16,-55.91405311,0.203413407,-0.287934651
2018-12-17,-52.70922938,0.23629091,-0.327581378
2018-12-18,-54.30824407,0.219666442,-0.307789282
2018-12-19,-54.30824407,0.219666442,-0.307789282
2018-12-20,-54.30824407,0.219666442,-0.307789282
2018-12-21,-53.39637328,0.229675374,-0.319741793
2018-12-22,-55.29580354,0.210157575,-0.296177609
2018-12-23,-51.70712366,0.247488358,-0.340682287
2018-12-24,-48.03122916,0.289041953,-0.387688622
2018-12-25,-48.03122916,0.289041953,-0.387688622
2018-12-26,-48.03122916,0.289041953,-0.387688622
2018-12-27,-48.03122916,0.289041953,-0.387688622
2018-12-28,-49.36213912,0.273607724,-0.370519445
2018-12-29,-51.00307913,0.255167021,-0.34959313
2018-12-30,-44.77210086,0.323461826,-0.424343221
2018-12-31,-44.77210086,0.323461826,-0.424343221
2019-01-01,-44.77210086,0.323461826,-0.424343221
2019-01-02,-44.77210086,0.323461826,-0.424343221
2019-01-03,-44.77210086,0.323461826,-0.424343221
2019-01-04,-50.75804477,0.265302649,-0.364653824
2019-01-05,-50.13593876,0.273744523,-0.374524593
2019-01-06,-54.22633625,0.226365438,-0.318199216
2019-01-07,-53.61620194,0.234085386,-0.327717868
2019-01-08,-54.6387124,0.222240724,-0.312929061
2019-01-09,-54.6387124,0.222240724,-0.312929061
2019-01-10,-54.6387124,0.222240724,-0.312929061
