date,Intercept,beta1,beta2
2018-09-28,-11.336663,0.13769382,-0.2179256
2018-09-29,-11.336663,0.13769382,-0.2179256
2018-09-30,-11.645659,0.13599113,-0.2183503
2018-10-01,-12.530003,0.13040148,-0.2195124
2018-10-02,-13.183662,0.12374434,-0.2172243
2018-10-03,-13.183662,0.12374434,-0.2172243
2018-10-04,-13.183662,0.12374434,-0.2172243
2018-10-05,-12.763646,0.12851647,-0.219141
2018-10-06,-12.84851,0.12769542,-0.218742
2018-10-07,-12.569563,0.13042423,-0.2193872
2018-10-08,-11.911814,0.13531203,-0.2193452
2018-10-09,-11.911814,0.13531203,-0.2193452
2018-10-10,-11.911814,0.13531203,-0.2193452
2018-10-11,-11.911814,0.13531203,-0.2193452
2018-10-12,-12.43832,0.13163678,-0.2194644
2018-10-13,-13.309367,0.123144,-0.2168938
2018-10-14,-14.488566,0.10433719,-0.2026664
2018-10-15,-14.016313,0.11358018,-0.2108291
2018-10-16,-14.976153,0.09469507,-0.1931111
2018-10-17,-14.976153,0.09469507,-0.1931111
2018-10-18,-14.976153,0.09469507,-0.1931111
2018-10-19,-16.055892,0.07268826,-0.1677275
2018-10-20,-15.46715,0.08489455,-0.1826111
2018-10-21,-15.273513,0.089311,-0.187375
2018-10-22,-16.941364,0.06706316,-0.1596502
2018-10-23,-15.608872,0.082883,-0.1802634
2018-10-24,-15.608872,0.082883,-0.1802634
2018-10-25,-15.608872,0.082883,-0.1802634
2018-10-26,-15.698051,0.08137128,-0.178443
2018-10-27,-17.225478,0.06774788,-0.1608484
2018-10-28,-16.518788,0.06836725,-0.1609577
2018-10-29,-16.894117,0.06733984,-0.1596341
2018-10-30,-18.092625,0.0716241,-0.1673725
2018-10-31,-18.092625,0.0716241,-0.1673725
2018-11-01,-18.092625,0.0716241,-0.1673725
2018-11-02,-18.717922,0.09056103,-0.198082
2018-11-03,-17.881994,0.06897361,-0.1631525
2018-11-04,-18.208212,0.07277119,-0.1691055
2018-11-05,-15.871086,0.07607749,-0.1716091
2018-11-06,-18.28678,0.07690246,-0.1750451
2018-11-07,-18.28678,0.07690246,-0.1750451
2018-11-08,-18.28678,0.07690246,-0.1750451
2018-11-09,-17.507219,0.06874884,-0.161934
2018-11-10,-17.780499,0.0693412,-0.1630544
2018-11-11,-18.039521,0.07145415,-0.1663832
2018-11-12,-17.816943,0.06940944,-0.1630594
2018-11-13,-15.327724,0.08569243,-0.1818727
2018-11-14,-15.327724,0.08569243,-0.1818727
2018-11-15,-15.327724,0.08569243,-0.1818727
2018-11-16,-16.435123,0.06623969,-0.1576697
2018-11-17,-15.041713,0.09097461,-0.1872375
2018-11-18,-15.773833,0.07664257,-0.1714922
2018-11-19,-15.273031,0.0867749,-0.1827658
2018-11-20,-15.359983,0.08532213,-0.181158
2018-11-21,-15.359983,0.08532213,-0.181158
2018-11-22,-15.359983,0.08532213,-0.181158
2018-11-23,-19.065529,0.13446377,-0.2640022
2018-11-24,-17.310892,0.08242177,-0.1761151
2018-11-25,-18.287078,0.09471406,-0.1957518
2018-11-26,-18.235251,0.09265708,-0.192444
2018-11-27,-16.685607,0.08010294,-0.1717689
2018-11-28,-16.685607,0.08010294,-0.1717689
2018-11-29,-16.685607,0.08010294,-0.1717689
2018-11-30,-16.610574,0.08006592,-0.1715833
2018-12-01,-15.831981,0.08874836,-0.1831013
2018-12-02,-15.016304,0.10388711,-0.1995192
2018-12-03,-14.96107,0.10523474,-0.200796
2018-12-04,-14.620663,0.11204864,-0.2072768
2018-12-05,-14.620663,0.11204864,-0.2072768
2018-12-06,-14.620663,0.11204864,-0.2072768
2018-12-07,-14.493636,0.11467627,-0.2096118
2018-12-08,-15.428223,0.09747152,-0.1928644
2018-12-09,-16.074485,0.08623738,-0.1795952
2018-12-10,-15.227889,0.10145846,-0.1968757
2018-12-11,-14.739241,0.111008,-0.2061803
2018-12-12,-14.739241,0.111008,-0.2061803
2018-12-13,-14.739241,0.111008,-0.2061803
2018-12-14,-15.253292,0.1014673,-0.1967921
2018-12-15,-17.808928,0.08865513,-0.1839462
2018-12-16,-18.156894,0.09254546,-0.1901021
2018-12-17,-18.616877,0.1045209,-0.2091412
2018-12-18,-18.422971,0.09756147,-0.1979284
2018-12-19,-18.422971,0.09756147,-0.1979284
2018-12-20,-18.422971,0.09756147,-0.1979284
2018-12-21,-19.418749,0.14173172,-0.2768621
2018-12-22,-19.681152,0.14232953,-0.287057
2018-12-23,-19.674541,0.14256148,-0.2860193
2018-12-24,-19.724303,0.14210973,-0.2866303
2018-12-25,-19.724303,0.14210973,-0.2866303
2018-12-26,-19.724303,0.14210973,-0.2866303
2018-12-27,-19.724303,0.14210973,-0.2866303
2018-12-28,-19.816443,0.14017864,-0.2876347
2018-12-29,-19.792874,0.14143322,-0.2868412
2018-12-30,-17.42386,0.07918913,-0.1711959
2018-12-31,-17.42386,0.07918913,-0.1711959
2019-01-01,-17.42386,0.07918913,-0.1711959
2019-01-02,-17.42386,0.07918913,-0.1711959
2019-01-03,-17.42386,0.07918913,-0.1711959
2019-01-04,-16.115992,0.08240519,-0.1744341
2019-01-05,-15.636463,0.09089871,-0.1846462
2019-01-06,-15.050465,0.10170557,-0.1957319
2019-01-07,-15.58484,0.09226727,-0.186045
2019-01-08,-14.480619,0.11191221,-0.2050678
2019-01-09,-14.480619,0.11191221,-0.2050678
2019-01-10,-14.480619,0.11191221,-0.205067
