date,Intercept,beta1,beta2
2018-09-25,-11.61704074,-0.617048381,1.051128682
2018-09-26,-11.61704074,-0.617048381,1.051128682
2018-09-27,-11.61704074,-0.617048381,1.051128682
2018-09-28,-11.61704074,-0.617048381,1.051128682
2018-09-29,-11.61704074,-0.617048381,1.051128682
2018-09-30,-11.97571782,-0.634210857,1.072615753
2018-10-01,-12.96725224,-0.684058164,1.134790853
2018-10-02,-13.63424069,-0.720982904,1.179960724
2018-10-03,-13.63424069,-0.720982904,1.179960724
2018-10-04,-13.63424069,-0.720982904,1.179960724
2018-10-05,-13.21287933,-0.696002146,1.149479421
2018-10-06,-13.30073163,-0.700223415,1.154667162
2018-10-07,-13.00667334,-0.683375736,1.133851498
2018-10-08,-12.27274006,-0.644753264,1.085614953
2018-10-09,-12.27274006,-0.644753264,1.085614953
2018-10-10,-12.27274006,-0.644753264,1.085614953
2018-10-11,-12.27274006,-0.644753264,1.085614953
2018-10-12,-12.86220399,-0.674235752,1.122400937
2018-10-13,-13.75546805,-0.722756514,1.181661157
2018-10-14,-14.70996369,-0.7863979,1.252770478
2018-10-15,-14.36688679,-0.759506196,1.223691972
2018-10-16,-15.02065053,-0.812204908,1.278883351
2018-10-17,-15.02065053,-0.812204908,1.278883351
2018-10-18,-15.02065053,-0.812204908,1.278883351
2018-10-19,-15.61253829,-0.878512961,1.348376549
2018-10-20,-15.29454111,-0.840149486,1.306973272
2018-10-21,-15.19832759,-0.82720013,1.293704001
2018-10-22,-16.31305077,-0.926439334,1.406241562
2018-10-23,-15.36329315,-0.84702254,1.313654385
2018-10-24,-15.36329315,-0.84702254,1.313654385
2018-10-25,-15.36329315,-0.84702254,1.313654385
2018-10-26,-15.41872647,-0.851502191,1.31832381
2018-10-27,-16.56167557,-0.940165131,1.423261108
2018-10-28,-15.95592884,-0.901846738,1.376545304
2018-10-29,-16.27998244,-0.920579807,1.399314634
2018-10-30,-17.3493368,-0.990076231,1.489996382
2018-10-31,-17.3493368,-0.990076231,1.489996382
2018-11-01,-17.3493368,-0.990076231,1.489996382
2018-11-02,-18.08180969,-1.017151993,1.52886198
2018-11-03,-17.14622865,-0.976674564,1.471683088
2018-11-04,-17.4715558,-0.994470298,1.496314231
2018-11-05,-15.51148735,-0.86240198,1.330113415
2018-11-06,-17.5622988,-1.000619266,1.50586358
2018-11-07,-17.5622988,-1.000619266,1.50586358
2018-11-08,-17.5622988,-1.000619266,1.50586358
2018-11-09,-16.80449587,-0.954445232,1.442513379
2018-11-10,-17.05071643,-0.969891072,1.463198099
2018-11-11,-17.30027427,-0.983429213,1.481683484
2018-11-12,-17.0904643,-0.969670739,1.463019524
2018-11-13,-15.18005582,-0.830325084,1.296718394
2018-11-14,-15.18005582,-0.830325084,1.296718394
2018-11-15,-15.18005582,-0.830325084,1.296718394
2018-11-16,-15.87559105,-0.897401587,1.371509512
2018-11-17,-15.00504162,-0.813795182,1.2797988
2018-11-18,-15.42978117,-0.85596516,1.323216472
2018-11-19,-15.15109323,-0.825256181,1.291229226
2018-11-20,-15.20879035,-0.829295737,1.295308697
2018-11-21,-15.20879035,-0.829295737,1.295308697
2018-11-22,-15.20879035,-0.829295737,1.295308697
2018-11-23,-18.59989167,-0.991973551,1.495398763
2018-11-24,-16.60401384,-0.930195618,1.415025352
2018-11-25,-17.57759043,-0.982822515,1.487092869
2018-11-26,-17.51530667,-0.97927975,1.48200705
2018-11-27,-16.04393674,-0.897049223,1.374013159
2018-11-28,-16.04393674,-0.897049223,1.374013159
2018-11-29,-16.04393674,-0.897049223,1.374013159
2018-11-30,-15.97931986,-0.892565317,1.368629654
2018-12-01,-15.38160569,-0.846507,1.313692673
2018-12-02,-14.89654244,-0.798493565,1.263932337
2018-12-03,-14.86815353,-0.794483303,1.259881952
2018-12-04,-14.64823678,-0.775486495,1.240878246
2018-12-05,-14.64823678,-0.775486495,1.240878246
2018-12-06,-14.64823678,-0.775486495,1.240878246
2018-12-07,-14.56411881,-0.768126696,1.233433744
2018-12-08,-15.16578435,-0.817616691,1.282760873
2018-12-09,-15.57026613,-0.854992453,1.32311838
2018-12-10,-15.0525857,-0.804749787,1.269574939
2018-12-11,-14.74161034,-0.777502167,1.242263457
2018-12-12,-14.74161034,-0.777502167,1.242263457
2018-12-13,-14.74161034,-0.777502167,1.242263457
2018-12-14,-15.07825289,-0.804291922,1.268941911
2018-12-15,-17.08636075,-0.941689172,1.431820207
2018-12-16,-17.43551775,-0.958667462,1.455094949
2018-12-17,-17.96730949,-0.978748178,1.484140747
2018-12-18,-17.73021864,-0.970128515,1.471578009
2018-12-19,-17.73021864,-0.970128515,1.471578009
2018-12-20,-17.73021864,-0.970128515,1.471578009
2018-12-21,-19.03372767,-0.991573673,1.495489373
2018-12-22,-19.3584317,-1.011749185,1.519243694
2018-12-23,-19.34855321,-1.009280547,1.516611028
2018-12-24,-19.40480024,-1.011943918,1.51972117
2018-12-25,-19.40480024,-1.011943918,1.51972117
2018-12-26,-19.40480024,-1.011943918,1.51972117
2018-12-27,-19.40480024,-1.011943918,1.51972117
2018-12-28,-19.50586698,-1.020480849,1.529487124
2018-12-29,-19.48009134,-1.014768582,1.52313476
2018-12-30,-16.73399506,-0.926239926,1.41040064
2018-12-31,-16.73399506,-0.926239926,1.41040064
2019-01-01,-16.73399506,-0.926239926,1.41040064
2019-01-02,-16.73399506,-0.926239926,1.41040064
2019-01-03,-16.73399506,-0.926239926,1.41040064
2019-01-04,-15.58519582,-0.858619687,1.327234509
2019-01-05,-15.27795957,-0.829444917,1.294895922
2019-01-06,-14.91363083,-0.79614713,1.260763312
2019-01-07,-15.25659748,-0.824596022,1.289692076
2019-01-08,-14.51552491,-0.766519931,1.230878535
2019-01-09,-14.51552491,-0.766519931,1.230878535
2019-01-10,-14.51552491,-0.766519931,1.230878535
