date,Intercept,beta1,beta2
2018-08-25,-65.99389873,-0.800834884,1.322573397
2018-08-26,-65.23512209,-0.784219096,1.299038671
2018-08-27,-66.66600707,-0.815247822,1.342696968
2018-08-28,-66.7189658,-0.815265233,1.342661001
2018-08-29,-66.7189658,-0.815265233,1.342661001
2018-08-30,-66.7189658,-0.815265233,1.342661001
2018-08-31,-55.45154783,-0.72765341,1.211566551
2018-09-01,-56.27239268,-0.733761547,1.220692651
2018-09-02,-46.34928327,-0.694563523,1.156646273
2018-09-03,-41.52130658,-0.682755254,1.134991519
2018-09-04,-47.40122855,-0.684312575,1.1454641
2018-09-05,-47.40122855,-0.684312575,1.1454641
2018-09-06,-47.40122855,-0.684312575,1.1454641
2018-09-07,-44.11101478,-0.673632204,1.127641088
2018-09-08,-49.03599803,-0.682173321,1.145002445
2018-09-09,-49.08111142,-0.682297274,1.145147563
2018-09-10,-50.01273951,-0.686325386,1.151406759
2018-09-11,-50.93265243,-0.690615934,1.158006383
2018-09-12,-50.93265243,-0.690615934,1.158006383
2018-09-13,-50.93265243,-0.690615934,1.158006383
2018-09-14,-47.29596641,-0.674503624,1.132902571
2018-09-15,-46.4074926,-0.671338747,1.127728028
2018-09-16,-44.05932587,-0.664145888,1.115698747
2018-09-17,-47.74258044,-0.671428197,1.12948676
2018-09-18,-45.90566901,-0.664745864,1.118762346
2018-09-19,-45.90566901,-0.664745864,1.118762346
2018-09-20,-45.90566901,-0.664745864,1.118762346
2018-09-21,-44.51900335,-0.660525982,1.111711017
2018-09-22,-38.57226811,-0.651533077,1.093064499
2018-09-23,-44.57841469,-0.642801774,1.089818089
2018-09-24,-45.56173161,-0.645634653,1.094407446
2018-09-25,-44.16855672,-0.641157338,1.087203167
2018-09-26,-44.16855672,-0.641157338,1.087203167
2018-09-27,-44.16855672,-0.641157338,1.087203167
2018-09-28,-44.16855672,-0.641157338,1.087203167
2018-09-29,-44.16855672,-0.641157338,1.087203167
2018-09-30,-49.53522484,-0.651411375,1.106001808
2018-10-01,-48.20333918,-0.644471824,1.095758634
2018-10-02,-48.7048498,-0.646764844,1.099121908
2018-10-03,-48.7048498,-0.646764844,1.099121908
2018-10-04,-48.7048498,-0.646764844,1.099121908
2018-10-05,-47.35452994,-0.640278333,1.089475483
2018-10-06,-45.49816387,-0.632590009,1.077861687
2018-10-07,-49.57400388,-0.645273097,1.097994271
2018-10-08,-48.23645678,-0.638169518,1.087604112
2018-10-09,-48.23645678,-0.638169518,1.087604112
2018-10-10,-48.23645678,-0.638169518,1.087604112
2018-10-11,-48.23645678,-0.638169518,1.087604112
2018-10-12,-48.74010609,-0.640518326,1.091016573
2018-10-13,-52.25021083,-0.657535094,1.116202668
2018-10-14,-50.9677202,-0.649098738,1.104068945
2018-10-15,-51.01458602,-0.649251305,1.104246041
2018-10-16,-48.76239125,-0.636317588,1.085573606
2018-10-17,-48.76239125,-0.636317588,1.085573606
2018-10-18,-48.76239125,-0.636317588,1.085573606
2018-10-19,-47.87675072,-0.63188915,1.079074027
2018-10-20,-38.33791951,-0.626364776,1.062925822
2018-10-21,-36.89245799,-0.629528902,1.065047719
2018-10-22,-42.93879267,-0.601238519,1.036409446
2018-10-23,-43.93922513,-0.603084272,1.03950606
2018-10-24,-43.93922513,-0.603084272,1.03950606
2018-10-25,-43.93922513,-0.603084272,1.03950606
2018-10-26,-41.01855626,-0.597590216,1.030145911
2018-10-27,-40.07677038,-0.597225313,1.028803143
2018-10-28,-42.97523214,-0.596287723,1.03010197
2018-10-29,-43.97872702,-0.598217918,1.033272521
2018-10-30,-40.54084204,-0.59196128,1.022635077
2018-10-31,-40.54084204,-0.59196128,1.022635077
2018-11-01,-40.54084204,-0.59196128,1.022635077
2018-11-02,-42.50698798,-0.592325331,1.024676506
2018-11-03,-57.16182582,-0.501759916,0.911955125
2018-11-04,-58.56809211,-0.53214079,0.951285086
2018-11-05,-58.94532745,-0.539802244,0.961223601
2018-11-06,-57.97023779,-0.516846471,0.931329643
2018-11-07,-57.97023779,-0.516846471,0.931329643
2018-11-08,-57.97023779,-0.516846471,0.931329643
2018-11-09,-55.77761735,-0.468741303,0.869271949
2018-11-10,-56.57205319,-0.484751445,0.889759882
2018-11-11,-59.58653831,-0.550187779,0.974338322
2018-11-12,-59.94669394,-0.557660699,0.984053076
2018-11-13,-57.96855501,-0.511691388,0.924168397
2018-11-14,-57.96855501,-0.511691388,0.924168397
2018-11-15,-57.96855501,-0.511691388,0.924168397
2018-11-16,-56.54830874,-0.479910049,0.883144843
2018-11-17,-59.8636259,-0.552102327,0.976344286
2018-11-18,-58.23573668,-0.513740665,0.926405471
2018-11-19,-61.93635801,-0.601414696,1.040331385
2018-11-20,-62.23760858,-0.608310418,1.049296021
2018-11-21,-62.23760858,-0.608310418,1.049296021
2018-11-22,-62.23760858,-0.608310418,1.049296021
2018-11-23,-60.29935082,-0.558046439,0.983511432
2018-11-24,-62.20436029,-0.606085798,1.046127335
2018-11-25,-60.87798703,-0.570628503,0.999725711
2018-11-26,-64.20459091,-0.667060189,1.124697159
2018-11-27,-63.70538152,-0.648338755,1.100456445
2018-11-28,-63.70538152,-0.648338755,1.100456445
2018-11-29,-63.70538152,-0.648338755,1.100456445
2018-11-30,-62.90665711,-0.622300334,1.06658978
2018-12-01,-60.21772449,-0.551413545,0.974185082
2018-12-02,-62.53832224,-0.611914177,1.05268358
2018-12-03,-61.00804093,-0.569800736,0.997808256
2018-12-04,-62.54286398,-0.610373172,1.050444286
2018-12-05,-62.54286398,-0.610373172,1.050444286
2018-12-06,-62.54286398,-0.610373172,1.050444286
2018-12-07,-63.44812771,-0.636223322,1.083870874
2018-12-08,-54.56431371,-0.451520938,0.846089903
2018-12-09,-62.30371713,-0.612996361,1.049144301
2018-12-10,-60.37437542,-0.549500964,0.968147789
2018-12-11,-60.17835419,-0.542243816,0.958828803
2018-12-12,-60.17835419,-0.542243816,0.958828803
2018-12-13,-60.17835419,-0.542243816,0.958828803
2018-12-14,-54.25500579,-0.395394925,0.77238281
2018-12-15,-58.00869214,-0.486554223,0.886712472
2018-12-16,-59.64919868,-0.531513946,0.943827239
2018-12-17,-56.67863975,-0.451077515,0.841314244
2018-12-18,-58.21476735,-0.490596191,0.891332319
2018-12-19,-58.21476735,-0.490596191,0.891332319
2018-12-20,-58.21476735,-0.490596191,0.891332319
2018-12-21,-57.35195422,-0.466447641,0.860593436
2018-12-22,-59.08598946,-0.512459309,0.918916093
2018-12-23,-55.59116123,-0.421040208,0.802766838
2018-12-24,-51.38376595,-0.318204611,0.67437447
2018-12-25,-51.38376595,-0.318204611,0.67437447
2018-12-26,-51.38376595,-0.318204611,0.67437447
2018-12-27,-51.38376595,-0.318204611,0.67437447
2018-12-28,-52.95050207,-0.354609453,0.719171442
2018-12-29,-54.78764784,-0.398273029,0.77344017
2018-12-30,-47.22937506,-0.218584095,0.552233533
2018-12-31,-47.22937506,-0.218584095,0.552233533
2019-01-01,-47.22937506,-0.218584095,0.552233533
2019-01-02,-47.22937506,-0.218584095,0.552233533
2019-01-03,-47.22937506,-0.218584095,0.552233533
2019-01-04,-54.30697526,-0.37053566,0.73395332
2019-01-05,-53.62565268,-0.351143878,0.709623071
2019-01-06,-57.67047068,-0.460373562,0.846521032
2019-01-07,-57.11667456,-0.442860497,0.824215195
2019-01-08,-58.03884403,-0.468836239,0.857166755
2019-01-09,-58.03884403,-0.468836239,0.857166755
2019-01-10,-58.03884403,-0.468836239,0.857166755
